"seed","replicate","n_genes","variants_per_gene","n_case1","n_control1","n_case2","n_control2","bf_mode","pi11_truth","mtada_error","method","target","metric","threshold","value"
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","global","runtime_seconds",NA,18.043
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","pi11_estimate",NA,0.001
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","auc",NA,0.718147368421053
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","auc",NA,0.82265306122449
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","auc",NA,0.849292929292929
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","pp08_power",0.8,0.16
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","pp08_fdp",0.8,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","pp08_discoveries",0.8,4
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","pp08_power",0.8,0.1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","pp08_fdp",0.8,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","pp08_discoveries",0.8,1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pp08_power",0.8,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pp08_fdp",0.8,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pp08_discoveries",0.8,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.01,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.01,0.00975190121400626
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.01,0.12
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.01,3
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.05,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.05,0.0490912719248222
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.05,0.16
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.05,4
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.1,0.0816417153254319
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.1,0.2
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.1,5
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.2,0.142857142857143
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.2,0.178854490390973
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.2,0.24
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.2,7
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.01,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.01,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_power",0.01,0.1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.01,1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.05,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.05,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_power",0.05,0.1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.05,1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_power",0.1,0.1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.1,1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_power",0.2,0.1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.2,1
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.01,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.01,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.01,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.01,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.05,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.05,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.05,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.05,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.1,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_observed_fdp",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_estimate",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_power",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","bfdr_discoveries",0.2,0
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","global","runtime_seconds",NA,0.704999999999984
20260830,18,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pi11_estimate",NA,0.0144825
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","auc",NA,0.780294736842105
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","auc",NA,0.752244897959184
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","auc",NA,0.846868686868687
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","pp08_power",0.8,0.24
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","pp08_fdp",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","pp08_discoveries",0.8,6
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","pp08_power",0.8,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","pp08_fdp",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","pp08_discoveries",0.8,2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","pp08_power",0.8,0.4
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","pp08_fdp",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","pp08_discoveries",0.8,2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_estimate",0.01,0.00312698691321889
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_power",0.01,0.12
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_discoveries",0.01,3
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_estimate",0.05,0.0471676469541339
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_power",0.05,0.24
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_discoveries",0.05,6
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.1,0.142857142857143
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_estimate",0.1,0.0857922879766691
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_power",0.1,0.24
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_discoveries",0.1,7
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_observed_fdp",0.2,0.4
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_estimate",0.2,0.186397031785044
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_power",0.2,0.24
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait1","bfdr_discoveries",0.2,10
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_estimate",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_power",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_discoveries",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_estimate",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_power",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_discoveries",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.1,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_estimate",0.1,0.0636900457765588
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_power",0.1,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_discoveries",0.1,2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_observed_fdp",0.2,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_estimate",0.2,0.0636900457765588
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_power",0.2,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","trait2","bfdr_discoveries",0.2,2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_power",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_power",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.1,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.1,0.0876361374414083
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_power",0.1,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.1,1
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_observed_fdp",0.2,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_estimate",0.2,0.133620880057286
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_power",0.2,0.4
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","bfdr_discoveries",0.2,2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","global","runtime_seconds",NA,18.135
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mirage_joint","pleiotropy","pi11_estimate",NA,0.05116863913224
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","auc",NA,0.721684210526316
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","auc",NA,0.657142857142857
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","auc",NA,0.801616161616162
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","pp08_power",0.8,0.16
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","pp08_fdp",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","pp08_discoveries",0.8,4
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","pp08_power",0.8,0.1
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","pp08_fdp",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","pp08_discoveries",0.8,1
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","pp08_power",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","pp08_fdp",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","pp08_discoveries",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_estimate",0.01,0.00473210608608493
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_power",0.01,0.08
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_discoveries",0.01,2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_estimate",0.05,0.0183667004755517
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_power",0.05,0.16
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_discoveries",0.05,4
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.1,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_estimate",0.1,0.0183667004755517
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_power",0.1,0.16
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_discoveries",0.1,4
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_observed_fdp",0.2,0.333333333333333
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_estimate",0.2,0.176658820451403
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_power",0.2,0.16
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait1","bfdr_discoveries",0.2,6
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_estimate",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_power",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_discoveries",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_estimate",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_power",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_discoveries",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.1,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_estimate",0.1,0.0597169028036826
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_power",0.1,0.1
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_discoveries",0.1,1
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_observed_fdp",0.2,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_estimate",0.2,0.156842316835407
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_power",0.2,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","trait2","bfdr_discoveries",0.2,2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.1,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.1,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.1,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.1,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_observed_fdp",0.2,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_estimate",0.2,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_power",0.2,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","bfdr_discoveries",0.2,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","global","runtime_seconds",NA,18.078
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","separate_mirage","pleiotropy","pi11_estimate",NA,0.001
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","auc",NA,0.785263157894737
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","auc",NA,0.674081632653061
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","auc",NA,0.688080808080808
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","pp08_power",0.8,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","pp08_fdp",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","pp08_discoveries",0.8,5
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","pp08_power",0.8,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","pp08_fdp",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","pp08_discoveries",0.8,2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pp08_power",0.8,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pp08_fdp",0.8,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","pleiotropy","pp08_discoveries",0.8,1
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.01,0.000537610218747181
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.01,0.16
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.01,4
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.05,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.05,0.010263586217975
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.05,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.05,5
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.1,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.1,0.010263586217975
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.1,0.2
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.1,5
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_observed_fdp",0.2,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_estimate",0.2,0.171613166684581
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_power",0.2,0.28
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait1","bfdr_discoveries",0.2,7
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_estimate",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_power",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_discoveries",0.01,0
20260831,19,500,15,3000,3000,3000,3000,"fast",0.01,"","mtada_aggregated","trait2","bfdr_observed_fdp",0.05,0
