"seed","replicate","method","parameter","truth","estimate","abs_error"
20260817,5,"mirage_joint","eta2_C1",0.03,0.00775860245894765,0.0222413975410523
20260817,5,"mirage_joint","eta2_C2",0.15,0.163715270592714,0.0137152705927137
20260817,5,"mirage_joint","eta2_C3",0.4,0.140339670300649,0.259660329699351
20260817,5,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260817,5,"separate_mirage","pi10",0.04,0.049,0.009
20260817,5,"separate_mirage","pi01",0.01,0.019,0.009
20260817,5,"separate_mirage","pi11",0.01,0.001,0.009
20260817,5,"separate_mirage","eta1_C1",0.05,0.0930120825582636,0.0430120825582636
20260817,5,"separate_mirage","eta1_C2",0.2,0.567005403651194,0.367005403651194
20260817,5,"separate_mirage","eta1_C3",0.5,0.83799634928401,0.33799634928401
20260817,5,"separate_mirage","eta2_C1",0.03,0.000512355931227396,0.0294876440687726
20260817,5,"separate_mirage","eta2_C2",0.15,0.440573512982696,0.290573512982696
20260817,5,"separate_mirage","eta2_C3",0.4,0.309788360908255,0.0902116390917447
20260817,5,"mtada_aggregated","pi00",0.94,0.947534246575342,0.00753424657534241
20260817,5,"mtada_aggregated","pi10",0.04,0.0324657534246575,0.00753424657534246
20260817,5,"mtada_aggregated","pi01",0.01,0.00246575342465754,0.00753424657534246
20260817,5,"mtada_aggregated","pi11",0.01,0.0175342465753425,0.00753424657534246
20260818,6,"mirage_joint","pi00",0.94,0.921826099675451,0.0181739003245489
20260818,6,"mirage_joint","pi10",0.04,0.0100435334886778,0.0299564665113222
20260818,6,"mirage_joint","pi01",0.01,0.00220287266718161,0.00779712733281839
20260818,6,"mirage_joint","pi11",0.01,0.0659274941686896,0.0559274941686896
20260818,6,"mirage_joint","eta1_C1",0.05,0.212514822511925,0.162514822511925
20260818,6,"mirage_joint","eta1_C2",0.2,0.185742563708839,0.0142574362911612
20260818,6,"mirage_joint","eta1_C3",0.5,0.830422298996023,0.330422298996023
20260818,6,"mirage_joint","eta2_C1",0.03,0.236944818040377,0.206944818040377
20260818,6,"mirage_joint","eta2_C2",0.15,0.139439404464025,0.0105605955359754
20260818,6,"mirage_joint","eta2_C3",0.4,0.000277900008474275,0.399722099991526
20260818,6,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260818,6,"separate_mirage","pi10",0.04,0.049,0.009
20260818,6,"separate_mirage","pi01",0.01,0.019,0.009
20260818,6,"separate_mirage","pi11",0.01,0.001,0.009
20260818,6,"separate_mirage","eta1_C1",0.05,0.249662424312913,0.199662424312913
20260818,6,"separate_mirage","eta1_C2",0.2,0.145926227348326,0.0540737726516742
20260818,6,"separate_mirage","eta1_C3",0.5,0.999195877526113,0.499195877526113
20260818,6,"separate_mirage","eta2_C1",0.03,0.137624498548326,0.107624498548326
20260818,6,"separate_mirage","eta2_C2",0.15,0.0556622930425142,0.0943377069574858
20260818,6,"separate_mirage","eta2_C3",0.4,7.1977443214646e-05,0.399928022556785
20260818,6,"mtada_aggregated","pi00",0.94,0.947886497064579,0.00788649706457922
20260818,6,"mtada_aggregated","pi10",0.04,0.0321135029354207,0.00788649706457926
20260818,6,"mtada_aggregated","pi01",0.01,0.00211350293542074,0.00788649706457926
20260818,6,"mtada_aggregated","pi11",0.01,0.0178864970645793,0.00788649706457926
20260819,7,"mirage_joint","pi00",0.94,0.824895897598238,0.115104102401762
20260819,7,"mirage_joint","pi10",0.04,0.132789540295531,0.0927895402955307
20260819,7,"mirage_joint","pi01",0.01,0.0278062169566622,0.0178062169566622
20260819,7,"mirage_joint","pi11",0.01,0.0145083451495694,0.0045083451495694
20260819,7,"mirage_joint","eta1_C1",0.05,0.0929741867242281,0.0429741867242281
20260819,7,"mirage_joint","eta1_C2",0.2,0.314515626868977,0.114515626868977
20260819,7,"mirage_joint","eta1_C3",0.5,0.277071923695996,0.222928076304004
20260819,7,"mirage_joint","eta2_C1",0.03,0.00352371008896773,0.0264762899110323
20260819,7,"mirage_joint","eta2_C2",0.15,0.125811625497624,0.0241883745023763
20260819,7,"mirage_joint","eta2_C3",0.4,0.182073799123828,0.217926200876172
20260819,7,"separate_mirage","pi00",0.94,0.931,0.00900000000000001
20260819,7,"separate_mirage","pi10",0.04,0.049,0.009
20260819,7,"separate_mirage","pi01",0.01,0.019,0.009
20260819,7,"separate_mirage","pi11",0.01,0.001,0.009
20260819,7,"separate_mirage","eta1_C1",0.05,0.102783552488802,0.052783552488802
20260819,7,"separate_mirage","eta1_C2",0.2,0.706129905758421,0.506129905758421
20260819,7,"separate_mirage","eta1_C3",0.5,0.465169980407518,0.0348300195924817
20260819,7,"separate_mirage","eta2_C1",0.03,0.00126455600637294,0.0287354439936271
20260819,7,"separate_mirage","eta2_C2",0.15,0.109196853840528,0.040803146159472
20260819,7,"separate_mirage","eta2_C3",0.4,0.33439832816212,0.0656016718378805
20260819,7,"mtada_aggregated","pi00",0.94,0.947299412915851,0.00729941291585123
20260819,7,"mtada_aggregated","pi10",0.04,0.0327005870841487,0.00729941291585127
20260819,7,"mtada_aggregated","pi01",0.01,0.00270058708414873,0.00729941291585127
20260819,7,"mtada_aggregated","pi11",0.01,0.0172994129158513,0.00729941291585127
20260820,8,"mirage_joint","pi00",0.94,0.84205709014277,0.09794290985723
20260820,8,"mirage_joint","pi10",0.04,0.0609592063260902,0.0209592063260902
20260820,8,"mirage_joint","pi01",0.01,0.00171103413990352,0.00828896586009648
20260820,8,"mirage_joint","pi11",0.01,0.0952726693912363,0.0852726693912363
20260820,8,"mirage_joint","eta1_C1",0.05,0.0651002258305493,0.0151002258305493
